Action,Comedy,Documentary,Drama,Family,Horror,Romance,Thriller
0.04,0.078,0.032,0.588,0.008,0.062,0.13,0.062
0.156,0.034,0.0,0.4,0.0,0.01,0.384,0.016
0.036,0.06,0.006,0.018,0.856,0.0,0.022,0.002
0.13,0.116,0.018,0.332,0.018,0.074,0.248,0.064
0.04,0.018,0.004,0.802,0.006,0.002,0.09,0.038
0.29,0.124,0.0,0.13,0.016,0.222,0.026,0.192
0.058,0.072,0.002,0.576,0.0,0.02,0.148,0.124
0.28,0.182,0.0,0.27,0.016,0.04,0.088,0.124
0.468,0.072,0.004,0.084,0.018,0.152,0.028,0.174
0.252,0.044,0.012,0.436,0.008,0.036,0.156,0.056
0.072,0.158,0.02,0.466,0.016,0.04,0.112,0.116
0.076,0.22,0.0,0.238,0.022,0.076,0.166,0.202
0.028,0.098,0.0,0.244,0.008,0.022,0.57,0.03
0.076,0.122,0.024,0.354,0.02,0.202,0.124,0.078
0.202,0.1,0.038,0.262,0.024,0.074,0.244,0.056
0.078,0.256,0.004,0.21,0.026,0.21,0.11,0.106
0.048,0.02,0.0,0.702,0.0,0.006,0.038,0.186
0.102,0.17,0.002,0.18,0.022,0.282,0.044,0.198
0.12,0.252,0.046,0.37,0.044,0.014,0.144,0.01
0.096,0.07,0.002,0.364,0.004,0.16,0.06,0.244
0.104,0.128,0.064,0.274,0.024,0.076,0.108,0.222
0.054,0.036,0.0,0.402,0.008,0.02,0.456,0.024
0.198,0.14,0.002,0.104,0.022,0.342,0.06,0.132
0.158,0.126,0.01,0.236,0.01,0.048,0.378,0.034
0.062,0.196,0.0,0.162,0.006,0.122,0.306,0.146
0.38,0.082,0.0,0.162,0.078,0.018,0.092,0.188
0.014,0.068,0.002,0.638,0.01,0.016,0.194,0.058
0.058,0.112,0.0,0.582,0.02,0.032,0.158,0.038
0.18,0.23,0.002,0.31,0.008,0.106,0.066,0.098
0.076,0.09,0.174,0.396,0.03,0.028,0.146,0.06
0.076,0.306,0.0,0.166,0.018,0.148,0.102,0.184
0.068,0.084,0.006,0.638,0.008,0.028,0.122,0.046
0.146,0.052,0.006,0.528,0.018,0.024,0.146,0.08
0.13,0.168,0.004,0.128,0.04,0.268,0.052,0.21
0.056,0.08,0.33,0.306,0.008,0.042,0.116,0.062
0.108,0.366,0.002,0.146,0.042,0.108,0.086,0.142
0.044,0.136,0.0,0.434,0.008,0.058,0.222,0.098
0.066,0.214,0.0,0.284,0.014,0.062,0.204,0.156
0.328,0.096,0.016,0.096,0.326,0.05,0.058,0.03
0.15,0.062,0.016,0.396,0.032,0.022,0.248,0.074
0.406,0.024,0.0,0.236,0.062,0.008,0.064,0.2
0.296,0.078,0.0,0.098,0.006,0.028,0.014,0.48
0.124,0.238,0.0,0.28,0.042,0.064,0.154,0.098
0.21,0.176,0.022,0.216,0.054,0.096,0.08,0.146
0.106,0.232,0.008,0.22,0.05,0.168,0.108,0.108
0.178,0.052,0.0,0.514,0.002,0.018,0.152,0.084
0.034,0.074,0.004,0.644,0.0,0.026,0.178,0.04
0.112,0.132,0.002,0.206,0.068,0.178,0.102,0.2
0.234,0.166,0.03,0.256,0.036,0.044,0.194,0.04
0.208,0.18,0.01,0.222,0.022,0.19,0.054,0.114
0.028,0.068,0.004,0.148,0.004,0.506,0.024,0.218
0.08,0.054,0.004,0.582,0.016,0.058,0.152,0.054
0.078,0.128,0.102,0.212,0.184,0.088,0.114,0.094
0.058,0.184,0.006,0.542,0.052,0.02,0.082,0.056
0.048,0.03,0.0,0.758,0.002,0.016,0.082,0.064
0.086,0.114,0.002,0.534,0.024,0.034,0.168,0.038
0.032,0.37,0.0,0.254,0.032,0.006,0.272,0.034
0.104,0.146,0.19,0.254,0.05,0.126,0.056,0.074
0.052,0.272,0.044,0.26,0.018,0.04,0.222,0.092
0.056,0.058,0.006,0.704,0.002,0.068,0.062,0.044
0.024,0.122,0.0,0.62,0.008,0.022,0.17,0.034
0.086,0.2,0.0,0.292,0.032,0.092,0.126,0.172
0.052,0.12,0.0,0.38,0.028,0.124,0.214,0.082
0.266,0.09,0.034,0.098,0.392,0.048,0.032,0.04
0.022,0.042,0.0,0.758,0.006,0.006,0.106,0.06
0.276,0.138,0.03,0.23,0.06,0.112,0.07,0.084
0.112,0.17,0.002,0.236,0.02,0.178,0.062,0.22
0.17,0.1,0.002,0.284,0.036,0.122,0.056,0.23
0.196,0.066,0.002,0.338,0.008,0.182,0.072,0.136
0.046,0.036,0.0,0.626,0.006,0.058,0.098,0.13
0.028,0.072,0.002,0.684,0.006,0.012,0.142,0.054
0.206,0.104,0.03,0.412,0.03,0.034,0.112,0.072
0.15,0.13,0.006,0.348,0.02,0.086,0.202,0.058
0.154,0.082,0.016,0.388,0.012,0.024,0.252,0.072
0.072,0.09,0.004,0.428,0.0,0.034,0.312,0.06
0.042,0.426,0.002,0.14,0.03,0.03,0.298,0.032
0.052,0.098,0.004,0.48,0.002,0.05,0.136,0.178
0.056,0.162,0.0,0.236,0.026,0.188,0.112,0.22
0.082,0.464,0.014,0.152,0.04,0.12,0.082,0.046
0.016,0.102,0.014,0.622,0.004,0.024,0.19,0.028
0.036,0.074,0.0,0.14,0.006,0.5,0.014,0.23
0.122,0.004,0.0,0.014,0.848,0.002,0.008,0.002
0.062,0.152,0.004,0.382,0.052,0.088,0.184,0.076
0.062,0.11,0.0,0.19,0.04,0.034,0.524,0.04
0.052,0.272,0.028,0.288,0.084,0.044,0.184,0.048
0.136,0.1,0.028,0.336,0.016,0.064,0.246,0.074
0.262,0.108,0.014,0.298,0.016,0.032,0.22,0.05
0.124,0.232,0.058,0.328,0.024,0.056,0.106,0.072
0.12,0.316,0.008,0.136,0.042,0.18,0.06,0.138
0.04,0.246,0.0,0.424,0.01,0.034,0.142,0.104
0.158,0.096,0.002,0.516,0.008,0.01,0.15,0.06
0.026,0.052,0.0,0.528,0.008,0.018,0.318,0.05
0.112,0.118,0.018,0.192,0.032,0.24,0.1,0.188
0.1,0.134,0.012,0.188,0.038,0.27,0.11,0.148
0.09,0.064,0.0,0.098,0.012,0.036,0.032,0.668
0.03,0.124,0.0,0.528,0.002,0.02,0.228,0.068
0.18,0.172,0.0,0.082,0.318,0.028,0.166,0.054
0.066,0.236,0.002,0.172,0.342,0.04,0.1,0.042
0.018,0.086,0.0,0.712,0.0,0.006,0.102,0.076
0.196,0.094,0.0,0.194,0.026,0.014,0.14,0.336
0.314,0.076,0.008,0.378,0.006,0.014,0.174,0.03
0.276,0.068,0.0,0.294,0.008,0.018,0.094,0.242
0.032,0.072,0.004,0.658,0.0,0.016,0.11,0.108
0.078,0.086,0.0,0.562,0.008,0.008,0.148,0.11
0.104,0.204,0.004,0.25,0.036,0.178,0.098,0.126
0.056,0.264,0.0,0.342,0.01,0.078,0.074,0.176
0.046,0.07,0.034,0.034,0.68,0.004,0.11,0.022
0.118,0.064,0.006,0.484,0.002,0.038,0.078,0.21
0.268,0.204,0.022,0.194,0.072,0.052,0.132,0.056
0.078,0.322,0.0,0.114,0.15,0.112,0.134,0.09
0.06,0.124,0.006,0.26,0.01,0.382,0.066,0.092
0.11,0.086,0.0,0.348,0.008,0.014,0.39,0.044
0.21,0.082,0.006,0.148,0.256,0.102,0.084,0.112
0.036,0.114,0.002,0.6,0.004,0.022,0.154,0.068
0.114,0.162,0.002,0.246,0.014,0.292,0.096,0.074
0.07,0.312,0.004,0.252,0.032,0.092,0.092,0.146
0.03,0.194,0.002,0.458,0.016,0.076,0.092,0.132
0.08,0.168,0.176,0.422,0.026,0.006,0.088,0.034
0.038,0.116,0.0,0.396,0.0,0.142,0.14,0.168
0.078,0.11,0.002,0.494,0.052,0.036,0.186,0.042
0.048,0.066,0.0,0.54,0.016,0.04,0.25,0.04
0.11,0.23,0.0,0.182,0.01,0.228,0.1,0.14
0.154,0.102,0.014,0.398,0.016,0.1,0.132,0.084
0.288,0.112,0.05,0.09,0.326,0.048,0.052,0.034
0.042,0.284,0.0,0.32,0.01,0.094,0.14,0.11
0.044,0.038,0.018,0.262,0.01,0.028,0.57,0.03
0.112,0.248,0.0,0.212,0.05,0.042,0.194,0.142
0.08,0.184,0.006,0.246,0.05,0.124,0.234,0.076
0.204,0.06,0.0,0.438,0.024,0.01,0.114,0.15
0.126,0.216,0.0,0.274,0.0,0.094,0.124,0.166
0.06,0.092,0.106,0.478,0.016,0.034,0.162,0.052
0.056,0.146,0.0,0.158,0.026,0.296,0.072,0.246
0.08,0.092,0.008,0.028,0.744,0.024,0.004,0.02
0.144,0.218,0.0,0.266,0.038,0.052,0.102,0.18
0.048,0.108,0.004,0.326,0.018,0.088,0.276,0.132
0.12,0.266,0.0,0.19,0.014,0.112,0.108,0.19
0.018,0.07,0.004,0.7,0.004,0.006,0.186,0.012
0.234,0.28,0.002,0.176,0.028,0.124,0.066,0.09
0.1,0.144,0.028,0.33,0.042,0.068,0.188,0.1
0.084,0.132,0.004,0.282,0.02,0.14,0.12,0.218
0.088,0.142,0.002,0.382,0.006,0.062,0.112,0.206
0.178,0.106,0.012,0.438,0.018,0.034,0.114,0.1
0.054,0.108,0.002,0.258,0.006,0.208,0.048,0.316
0.136,0.09,0.008,0.492,0.018,0.024,0.188,0.044
0.136,0.234,0.01,0.262,0.036,0.092,0.12,0.11
0.044,0.13,0.0,0.408,0.018,0.098,0.146,0.156
0.146,0.222,0.034,0.248,0.068,0.042,0.208,0.032
0.03,0.338,0.008,0.336,0.01,0.056,0.146,0.076
0.126,0.07,0.0,0.368,0.012,0.132,0.052,0.24
0.288,0.168,0.0,0.214,0.01,0.094,0.056,0.17
0.048,0.478,0.0,0.098,0.074,0.016,0.198,0.088
0.136,0.128,0.028,0.286,0.038,0.122,0.1,0.162
0.034,0.07,0.016,0.286,0.006,0.006,0.544,0.038
0.124,0.232,0.002,0.264,0.094,0.046,0.164,0.074
0.242,0.082,0.022,0.27,0.026,0.12,0.16,0.078
0.078,0.132,0.0,0.264,0.008,0.052,0.384,0.082
0.04,0.11,0.002,0.226,0.0,0.296,0.03,0.296
0.02,0.056,0.0,0.102,0.006,0.662,0.024,0.13
0.28,0.096,0.0,0.178,0.026,0.028,0.104,0.288
0.078,0.078,0.008,0.456,0.008,0.06,0.184,0.128
0.11,0.442,0.0,0.112,0.042,0.128,0.088,0.078
0.182,0.158,0.028,0.208,0.028,0.192,0.054,0.15
0.052,0.162,0.058,0.362,0.016,0.08,0.198,0.072
0.082,0.156,0.044,0.49,0.014,0.016,0.146,0.052
0.064,0.068,0.004,0.57,0.012,0.044,0.148,0.09
0.044,0.136,0.0,0.428,0.01,0.098,0.192,0.092
0.046,0.222,0.01,0.374,0.06,0.038,0.168,0.082
0.066,0.022,0.002,0.65,0.002,0.006,0.22,0.032
0.048,0.06,0.0,0.676,0.01,0.014,0.126,0.066
0.164,0.14,0.012,0.296,0.036,0.186,0.066,0.1
0.166,0.136,0.128,0.234,0.062,0.138,0.076,0.06
0.026,0.084,0.002,0.542,0.002,0.01,0.276,0.058
0.11,0.17,0.022,0.14,0.394,0.022,0.088,0.054
0.046,0.082,0.01,0.496,0.012,0.044,0.222,0.088
0.122,0.092,0.006,0.386,0.024,0.114,0.154,0.102
0.438,0.128,0.002,0.108,0.012,0.124,0.016,0.172
0.098,0.05,0.0,0.544,0.018,0.034,0.16,0.096
0.196,0.078,0.0,0.378,0.008,0.018,0.24,0.082
0.026,0.14,0.026,0.478,0.004,0.07,0.154,0.102
0.294,0.108,0.008,0.182,0.04,0.16,0.056,0.152
0.216,0.082,0.062,0.296,0.038,0.094,0.16,0.052
0.044,0.032,0.0,0.634,0.002,0.04,0.076,0.172
0.056,0.404,0.0,0.22,0.04,0.07,0.128,0.082
0.02,0.072,0.004,0.158,0.002,0.478,0.07,0.196
0.072,0.048,0.038,0.628,0.008,0.032,0.144,0.03
0.06,0.262,0.0,0.26,0.018,0.032,0.284,0.084
0.08,0.098,0.002,0.364,0.006,0.092,0.066,0.292
0.048,0.108,0.002,0.516,0.002,0.028,0.168,0.128
0.044,0.254,0.0,0.172,0.002,0.1,0.11,0.318
0.142,0.344,0.004,0.114,0.034,0.19,0.092,0.08
0.198,0.146,0.0,0.318,0.022,0.112,0.068,0.136
0.12,0.154,0.0,0.186,0.012,0.102,0.328,0.098
0.19,0.164,0.008,0.232,0.03,0.142,0.066,0.168
0.096,0.05,0.018,0.608,0.012,0.006,0.158,0.052
0.03,0.098,0.012,0.386,0.004,0.036,0.398,0.036
0.074,0.142,0.0,0.24,0.014,0.244,0.056,0.23
0.162,0.038,0.016,0.114,0.524,0.006,0.07,0.07
0.296,0.098,0.016,0.19,0.036,0.16,0.06,0.144
0.04,0.122,0.002,0.356,0.03,0.03,0.366,0.054
0.144,0.138,0.02,0.196,0.018,0.216,0.078,0.19
0.058,0.088,0.004,0.538,0.01,0.088,0.098,0.116
0.162,0.202,0.002,0.174,0.092,0.086,0.108,0.174
0.328,0.136,0.0,0.072,0.016,0.332,0.012,0.104
0.028,0.032,0.002,0.61,0.014,0.028,0.242,0.044
0.036,0.148,0.0,0.44,0.0,0.006,0.346,0.024
0.042,0.094,0.0,0.452,0.004,0.066,0.108,0.234
0.112,0.056,0.008,0.258,0.004,0.36,0.098,0.104
0.024,0.138,0.0,0.262,0.008,0.01,0.498,0.06
0.092,0.354,0.114,0.182,0.12,0.028,0.086,0.024
0.066,0.114,0.0,0.442,0.038,0.034,0.202,0.104
0.32,0.128,0.028,0.208,0.094,0.032,0.11,0.08
0.054,0.386,0.064,0.194,0.072,0.046,0.12,0.064
0.074,0.094,0.002,0.586,0.01,0.034,0.122,0.078
0.02,0.116,0.006,0.392,0.004,0.154,0.128,0.18
0.166,0.136,0.0,0.124,0.298,0.07,0.114,0.092
0.138,0.074,0.018,0.092,0.598,0.012,0.056,0.012
0.064,0.262,0.0,0.416,0.034,0.028,0.118,0.078
0.04,0.136,0.016,0.568,0.01,0.022,0.17,0.038
0.006,0.026,0.006,0.614,0.0,0.004,0.328,0.016
0.2,0.038,0.01,0.6,0.004,0.022,0.094,0.032
0.178,0.134,0.0,0.212,0.244,0.016,0.124,0.092
0.096,0.04,0.0,0.662,0.0,0.01,0.062,0.13
0.102,0.14,0.002,0.38,0.012,0.02,0.264,0.08
0.142,0.132,0.002,0.178,0.048,0.34,0.086,0.072
0.044,0.128,0.0,0.576,0.036,0.006,0.158,0.052
0.066,0.15,0.006,0.42,0.05,0.026,0.232,0.05
0.116,0.134,0.006,0.164,0.202,0.192,0.072,0.114
0.122,0.132,0.016,0.282,0.028,0.05,0.326,0.044
0.186,0.048,0.0,0.524,0.004,0.004,0.16,0.074
0.114,0.272,0.002,0.106,0.296,0.052,0.104,0.054
0.182,0.106,0.006,0.12,0.014,0.394,0.026,0.152
0.078,0.226,0.004,0.042,0.566,0.01,0.054,0.02
0.026,0.094,0.008,0.364,0.002,0.258,0.122,0.126
0.066,0.036,0.002,0.61,0.004,0.018,0.188,0.076
0.21,0.096,0.072,0.084,0.456,0.012,0.058,0.012
0.082,0.022,0.0,0.69,0.0,0.004,0.13,0.072
0.162,0.22,0.04,0.216,0.106,0.076,0.136,0.044
0.1,0.07,0.0,0.194,0.044,0.008,0.558,0.026
0.14,0.214,0.0,0.19,0.024,0.046,0.12,0.266
0.082,0.174,0.026,0.524,0.03,0.034,0.096,0.034
0.036,0.186,0.0,0.318,0.046,0.13,0.228,0.056
0.028,0.25,0.002,0.354,0.012,0.09,0.148,0.116
0.172,0.066,0.008,0.516,0.018,0.02,0.104,0.096
0.066,0.128,0.022,0.37,0.048,0.142,0.172,0.052
0.056,0.204,0.0,0.146,0.02,0.354,0.03,0.19
0.062,0.434,0.012,0.164,0.074,0.066,0.128,0.06
0.164,0.06,0.026,0.36,0.016,0.106,0.164,0.104
0.034,0.188,0.0,0.524,0.024,0.006,0.152,0.072
0.078,0.114,0.008,0.46,0.046,0.116,0.078,0.1
0.104,0.114,0.026,0.23,0.028,0.236,0.15,0.112
0.068,0.056,0.0,0.654,0.002,0.032,0.062,0.126
0.068,0.048,0.0,0.688,0.004,0.014,0.112,0.066
0.062,0.082,0.008,0.482,0.004,0.064,0.144,0.154
0.054,0.392,0.0,0.148,0.216,0.026,0.118,0.046
0.04,0.084,0.0,0.578,0.0,0.05,0.064,0.184
0.08,0.506,0.002,0.054,0.11,0.046,0.166,0.036
0.114,0.162,0.0,0.182,0.02,0.15,0.076,0.296
0.088,0.132,0.002,0.202,0.022,0.304,0.064,0.186
0.07,0.362,0.004,0.216,0.138,0.046,0.096,0.068
0.13,0.052,0.0,0.468,0.01,0.008,0.114,0.218
0.09,0.128,0.016,0.256,0.02,0.314,0.054,0.122
0.068,0.116,0.002,0.264,0.008,0.32,0.044,0.178
0.13,0.314,0.0,0.18,0.034,0.104,0.114,0.124
0.092,0.118,0.302,0.162,0.036,0.066,0.054,0.17
0.062,0.104,0.0,0.378,0.008,0.128,0.09,0.23
0.044,0.19,0.0,0.462,0.012,0.042,0.148,0.102
0.136,0.054,0.002,0.45,0.006,0.012,0.31,0.03
0.048,0.062,0.032,0.61,0.004,0.018,0.182,0.044
0.102,0.19,0.056,0.242,0.03,0.09,0.25,0.04
0.196,0.11,0.002,0.208,0.016,0.116,0.066,0.286
0.052,0.23,0.006,0.374,0.026,0.08,0.148,0.084
0.206,0.234,0.0,0.12,0.032,0.028,0.076,0.304
0.058,0.086,0.0,0.534,0.018,0.016,0.24,0.048
0.176,0.076,0.062,0.43,0.01,0.028,0.154,0.064
0.05,0.256,0.0,0.38,0.012,0.056,0.114,0.132
0.078,0.404,0.0,0.16,0.032,0.076,0.154,0.096
0.132,0.24,0.0,0.142,0.038,0.172,0.126,0.15
0.14,0.14,0.042,0.238,0.048,0.106,0.074,0.212
0.13,0.148,0.01,0.258,0.09,0.132,0.106,0.126
0.04,0.03,0.004,0.706,0.0,0.04,0.138,0.042
0.072,0.126,0.026,0.504,0.014,0.042,0.142,0.074
0.022,0.042,0.0,0.746,0.0,0.024,0.086,0.08
0.158,0.208,0.0,0.146,0.034,0.212,0.092,0.15
0.054,0.154,0.004,0.472,0.002,0.06,0.128,0.126
0.014,0.058,0.0,0.584,0.0,0.03,0.156,0.158
0.242,0.11,0.002,0.28,0.01,0.082,0.064,0.21
0.03,0.056,0.002,0.13,0.002,0.526,0.022,0.232
0.114,0.162,0.176,0.282,0.036,0.02,0.152,0.058
0.084,0.258,0.0,0.25,0.032,0.106,0.104,0.166
0.058,0.068,0.01,0.322,0.004,0.02,0.498,0.02
0.034,0.154,0.0,0.396,0.006,0.066,0.1,0.244
0.204,0.208,0.008,0.28,0.042,0.088,0.078,0.092
0.176,0.07,0.016,0.1,0.43,0.07,0.084,0.054
0.118,0.172,0.002,0.134,0.354,0.038,0.104,0.078
0.04,0.084,0.0,0.308,0.01,0.004,0.518,0.036
0.104,0.15,0.0,0.31,0.15,0.05,0.156,0.08
0.198,0.164,0.004,0.178,0.03,0.176,0.12,0.13
0.048,0.08,0.0,0.574,0.002,0.038,0.128,0.13
0.072,0.088,0.042,0.498,0.006,0.02,0.242,0.032
0.57,0.06,0.0,0.118,0.064,0.006,0.086,0.096
0.028,0.018,0.002,0.832,0.0,0.004,0.086,0.03
0.126,0.054,0.014,0.412,0.012,0.014,0.298,0.07
0.216,0.282,0.016,0.126,0.092,0.078,0.1,0.09
0.1,0.054,0.008,0.474,0.0,0.042,0.292,0.03
0.024,0.07,0.01,0.238,0.01,0.366,0.098,0.184
0.184,0.184,0.04,0.366,0.038,0.052,0.106,0.03
0.046,0.03,0.004,0.712,0.0,0.01,0.104,0.094
0.16,0.23,0.072,0.024,0.48,0.012,0.02,0.002
0.142,0.07,0.03,0.42,0.002,0.026,0.28,0.03
0.034,0.09,0.006,0.252,0.004,0.014,0.582,0.018
0.044,0.084,0.0,0.45,0.028,0.048,0.314,0.032
0.268,0.118,0.004,0.406,0.008,0.042,0.06,0.094
0.008,0.562,0.002,0.174,0.038,0.012,0.146,0.058
0.026,0.07,0.0,0.608,0.004,0.05,0.174,0.068
0.106,0.17,0.0,0.3,0.008,0.156,0.05,0.21
0.098,0.242,0.0,0.204,0.042,0.062,0.194,0.158
0.134,0.096,0.004,0.162,0.402,0.032,0.104,0.066
0.058,0.132,0.0,0.344,0.0,0.134,0.1,0.232
0.08,0.134,0.0,0.156,0.084,0.04,0.454,0.052
0.034,0.236,0.0,0.492,0.034,0.016,0.162,0.026
0.168,0.138,0.006,0.228,0.034,0.202,0.06,0.164
0.094,0.148,0.048,0.282,0.02,0.1,0.156,0.152
0.048,0.108,0.054,0.496,0.008,0.034,0.21,0.042
0.082,0.032,0.012,0.014,0.794,0.008,0.05,0.008
0.102,0.1,0.002,0.488,0.006,0.062,0.094,0.146
0.072,0.08,0.012,0.312,0.008,0.208,0.07,0.238
0.09,0.324,0.004,0.148,0.072,0.158,0.13,0.074
0.026,0.056,0.016,0.616,0.004,0.036,0.15,0.096
0.14,0.034,0.012,0.082,0.61,0.006,0.096,0.02
0.084,0.116,0.416,0.122,0.18,0.032,0.032,0.018
0.16,0.16,0.01,0.184,0.014,0.26,0.046,0.166
0.03,0.032,0.004,0.678,0.0,0.008,0.182,0.066
0.034,0.022,0.002,0.736,0.004,0.014,0.138,0.05
0.178,0.116,0.03,0.336,0.006,0.122,0.072,0.14
0.052,0.118,0.0,0.548,0.016,0.06,0.13,0.076
0.196,0.256,0.0,0.12,0.086,0.06,0.096,0.186
0.022,0.248,0.0,0.33,0.008,0.02,0.318,0.054
0.334,0.122,0.01,0.19,0.052,0.072,0.142,0.078
0.246,0.05,0.008,0.524,0.002,0.022,0.102,0.046
0.19,0.058,0.0,0.306,0.008,0.022,0.392,0.024
0.028,0.058,0.0,0.726,0.0,0.02,0.068,0.1
0.11,0.092,0.066,0.486,0.018,0.034,0.146,0.048
0.452,0.104,0.028,0.052,0.26,0.046,0.026,0.032
0.068,0.19,0.0,0.252,0.006,0.016,0.402,0.066
0.056,0.216,0.004,0.222,0.032,0.248,0.088,0.134
0.046,0.086,0.0,0.53,0.0,0.052,0.062,0.224
0.164,0.206,0.0,0.266,0.026,0.07,0.23,0.038
0.07,0.096,0.0,0.14,0.014,0.456,0.06,0.164
0.114,0.16,0.054,0.37,0.052,0.038,0.162,0.05
0.1,0.08,0.0,0.514,0.01,0.016,0.202,0.078
0.034,0.082,0.034,0.402,0.014,0.206,0.138,0.09
0.056,0.11,0.006,0.546,0.016,0.012,0.198,0.056
0.158,0.26,0.002,0.234,0.028,0.096,0.098,0.124
0.022,0.13,0.006,0.396,0.0,0.038,0.322,0.086
0.23,0.138,0.01,0.194,0.04,0.176,0.122,0.09
0.294,0.09,0.0,0.116,0.058,0.284,0.022,0.136
0.122,0.302,0.008,0.114,0.068,0.184,0.112,0.09
0.142,0.048,0.002,0.306,0.078,0.14,0.136,0.148
0.114,0.198,0.134,0.19,0.112,0.092,0.054,0.106
0.06,0.092,0.01,0.312,0.014,0.228,0.076,0.208
0.218,0.22,0.0,0.116,0.132,0.002,0.246,0.066
0.056,0.3,0.0,0.326,0.04,0.046,0.142,0.09
0.142,0.07,0.414,0.176,0.038,0.028,0.058,0.074
0.064,0.118,0.002,0.492,0.02,0.052,0.148,0.104
0.074,0.16,0.002,0.188,0.02,0.328,0.134,0.094
0.136,0.18,0.0,0.258,0.014,0.142,0.16,0.11
0.072,0.134,0.016,0.508,0.002,0.05,0.146,0.072
0.184,0.176,0.002,0.268,0.046,0.094,0.074,0.156
0.04,0.186,0.0,0.548,0.006,0.036,0.118,0.066
0.14,0.3,0.0,0.136,0.076,0.158,0.102,0.088
0.17,0.092,0.004,0.2,0.012,0.198,0.048,0.276
0.084,0.216,0.0,0.232,0.022,0.072,0.3,0.074
0.008,0.054,0.0,0.738,0.006,0.018,0.152,0.024
0.094,0.202,0.006,0.388,0.022,0.038,0.166,0.084
0.086,0.252,0.0,0.17,0.026,0.112,0.296,0.058
0.116,0.162,0.002,0.374,0.01,0.102,0.188,0.046
0.102,0.096,0.028,0.432,0.024,0.052,0.2,0.066
0.14,0.106,0.006,0.386,0.006,0.04,0.226,0.09
0.16,0.25,0.0,0.23,0.048,0.136,0.092,0.084
0.08,0.278,0.002,0.146,0.336,0.038,0.074,0.046
0.032,0.106,0.006,0.55,0.008,0.01,0.204,0.084
0.072,0.058,0.0,0.32,0.002,0.19,0.07,0.288
0.254,0.15,0.006,0.176,0.028,0.046,0.278,0.062
0.268,0.054,0.006,0.422,0.01,0.006,0.194,0.04
0.21,0.246,0.004,0.162,0.01,0.116,0.118,0.134
0.242,0.084,0.01,0.088,0.022,0.358,0.028,0.168
0.048,0.272,0.004,0.23,0.008,0.194,0.086,0.158
0.14,0.174,0.002,0.164,0.028,0.224,0.042,0.226
0.128,0.062,0.0,0.272,0.026,0.03,0.304,0.178
0.066,0.188,0.0,0.426,0.012,0.022,0.19,0.096
0.158,0.11,0.024,0.428,0.006,0.09,0.13,0.054
0.104,0.052,0.014,0.466,0.004,0.016,0.256,0.088
0.018,0.31,0.002,0.406,0.006,0.048,0.112,0.098
0.016,0.09,0.012,0.51,0.004,0.036,0.224,0.108
0.042,0.378,0.004,0.262,0.026,0.058,0.15,0.08
0.128,0.092,0.012,0.364,0.01,0.072,0.094,0.228
0.046,0.066,0.0,0.608,0.01,0.018,0.188,0.064
0.284,0.162,0.012,0.154,0.052,0.164,0.052,0.12
0.112,0.18,0.0,0.372,0.026,0.066,0.068,0.176
0.042,0.248,0.002,0.188,0.01,0.074,0.372,0.064
0.074,0.102,0.398,0.236,0.022,0.032,0.1,0.036
0.092,0.102,0.132,0.388,0.018,0.044,0.144,0.08
0.06,0.072,0.002,0.648,0.016,0.022,0.158,0.022
0.068,0.292,0.002,0.106,0.248,0.042,0.208,0.034
0.028,0.058,0.004,0.62,0.0,0.046,0.096,0.148
0.056,0.146,0.016,0.4,0.018,0.09,0.114,0.16
0.04,0.034,0.0,0.158,0.006,0.546,0.016,0.2
0.058,0.292,0.006,0.294,0.03,0.042,0.228,0.05
0.04,0.05,0.006,0.562,0.002,0.05,0.156,0.134
0.228,0.06,0.0,0.142,0.036,0.028,0.076,0.43
0.11,0.288,0.002,0.24,0.01,0.086,0.162,0.102
0.046,0.112,0.0,0.412,0.018,0.088,0.13,0.194
0.096,0.092,0.056,0.396,0.05,0.09,0.144,0.076
0.122,0.274,0.022,0.24,0.124,0.074,0.07,0.074
0.13,0.16,0.002,0.188,0.01,0.288,0.042,0.18
0.584,0.028,0.0,0.138,0.028,0.008,0.046,0.168
0.112,0.178,0.004,0.294,0.176,0.046,0.13,0.06
0.098,0.462,0.0,0.074,0.072,0.048,0.208,0.038
0.264,0.122,0.0,0.134,0.018,0.018,0.156,0.288
0.132,0.212,0.008,0.186,0.044,0.262,0.056,0.1
0.156,0.178,0.004,0.216,0.026,0.186,0.122,0.112
0.158,0.056,0.016,0.494,0.004,0.03,0.112,0.13
0.024,0.068,0.002,0.706,0.002,0.032,0.11,0.056
0.38,0.036,0.0,0.154,0.004,0.024,0.008,0.394
0.528,0.104,0.022,0.16,0.03,0.028,0.046,0.082
0.084,0.216,0.002,0.164,0.008,0.276,0.042,0.208
0.036,0.166,0.144,0.386,0.06,0.03,0.104,0.074
0.076,0.15,0.008,0.266,0.022,0.204,0.108,0.166
0.03,0.124,0.0,0.298,0.022,0.02,0.45,0.056
0.258,0.106,0.02,0.238,0.06,0.084,0.088,0.146
0.04,0.168,0.008,0.394,0.036,0.064,0.22,0.07
0.11,0.164,0.0,0.42,0.006,0.062,0.104,0.134
0.128,0.152,0.0,0.264,0.038,0.06,0.106,0.252
0.026,0.114,0.006,0.5,0.004,0.046,0.214,0.09
0.048,0.168,0.002,0.372,0.008,0.076,0.22,0.106
0.372,0.106,0.01,0.15,0.048,0.116,0.078,0.12
